name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt
RL20_AQUAE_Tsuboyama_2023_1GYZ,1461,0.8188727617798535,0.973953766529695,0.24489795918367346,91.87373352050781
RL40A_YEAST_Mavor_2016,1253,0.6277605883146923,0.9666559382195562,0.14285714285714285,93.58695983886719
RL40A_YEAST_Roscoe_2013,1195,0.7278999073114275,0.9885569733418544,0.20833333333333334,93.58695983886719
RL40A_YEAST_Roscoe_2014,1380,0.7081224552481776,0.987575333997202,0.18115942028985507,93.58695983886719
RNC_ECOLI_Weeks_2023,4277,0.5508733220589364,0.9853436224341818,0.14953271028037382,94.75788116455078
RPC1_BP434_Tsuboyama_2023_1R69,1459,0.7538592780141847,0.9189041035737276,0.3424657534246575,97.82327270507812
RPC1_LAMBD_Li_2019_high-expression,351,0.5113655788655789,0.890860334948445,0.16666666666666666,84.93202209472656
RPC1_LAMBD_Li_2019_low-expression,351,0.6186874236874237,0.9086690919910068,0.25,84.93202209472656
RS15_GEOSE_Tsuboyama_2023_1A32,1195,0.6325138377126535,0.9457775769320659,0.25833333333333336,97.21444702148438
S22A1_HUMAN_Yee_2023_abundance,9803,0.6342221640782447,0.9186685314636563,0.20489296636085627,84.2315902709961
S22A1_HUMAN_Yee_2023_activity,10094,0.5767643129357867,0.9301111283428278,0.16831683168316833,84.20721435546875
SAV1_MOUSE_Tsuboyama_2023_2YSB,965,0.5369955878227058,0.9157527633377802,0.36082474226804123,85.69256591796875
SBI_STAAM_Tsuboyama_2023_2JVG,1025,0.6635071673085151,0.9280562953707528,0.3300970873786408,94.14786529541016
SC6A4_HUMAN_Young_2021,11576,0.5118635242944353,0.8984599736184429,0.14939550949913644,82.24647521972656
SCIN_STAAR_Tsuboyama_2023_2QFF,1212,0.543536784242442,0.9065012667719463,0.39344262295081966,97.07656860351562
SCN5A_HUMAN_Glazer_2019,224,0.17087490904842967,0.18187208221682094,0.08695652173913043,69.37393951416016
SDA_BACSU_Tsuboyama_2023_1PV0,2770,0.7303088376610333,0.9572940023206478,0.5884476534296029,94.91272735595703
